,USD (BCH-ADA),USD (BCH-ADA),USD (BCH-ADA),USD (BCH-ADA),USD (BCH-ADA),GBP (ADA_GBP-XRP_GBP),GBP (ADA_GBP-XRP_GBP),GBP (ADA_GBP-XRP_GBP),GBP (ADA_GBP-XRP_GBP),GBP (ADA_GBP-XRP_GBP)
,sharpe,sharpe_se,max_drawdown,hit_rate,total_return,sharpe,sharpe_se,max_drawdown,hit_rate,total_return
phase,,,,,,,,,,
in_sample,0.2237382054071922,0.5643785957861819,-1.466144129614694,0.3743367100820067,-0.1940770430358499,0.8060165469336776,0.5662028786122921,-1.5535021409192604,0.3590935502614759,1.5537268543349683
out_of_sample,0.4240388703660779,0.8620900644635568,-0.4595952869894198,0.3914438502673796,0.1219962055402563,1.0405967500746267,0.8649051502115411,-1.580287021135549,0.4025641025641026,0.9023116192108478
