,unbounded_exit (notebook 05),unbounded_exit (notebook 05),unbounded_exit (notebook 05),unbounded_exit (notebook 05),bounded_exit_only,bounded_exit_only,bounded_exit_only,bounded_exit_only
,sharpe,max_drawdown,hit_rate,total_return,sharpe,max_drawdown,hit_rate,total_return
phase,,,,,,,,
in_sample,0.2237382054071922,-1.466144129614694,0.3743367100820067,-0.1940770430358499,1.1322399740538907,-1.139074800640647,0.29901589704769116,2.101816023228075
out_of_sample,0.4240388703660779,-0.4595952869894198,0.3914438502673796,0.1219962055402563,1.3737913225186547,-0.23879095879210754,0.2972508591065292,0.7259143081728074
