pair,asset_a,asset_b,window_start,window_end,stat,pvalue
SOL-XRP,SOL,XRP,2021-08-06T08:18:20.000000,2021-09-05T07:18:20.000000,-0.49636884796501246,0.9645890773751173
SOL-XRP,SOL,XRP,2021-08-09T05:18:20.000000,2021-09-08T04:18:20.000000,0.13352106898254107,0.9885642764162098
SOL-XRP,SOL,XRP,2021-11-26T03:18:20.000000,2021-12-26T02:18:20.000000,-2.153582384947318,0.4484130104011791
SOL-XRP,SOL,XRP,2021-11-27T22:18:20.000000,2021-12-27T21:18:20.000000,-2.062557973261674,0.4959453829300881
SOL-XRP,SOL,XRP,2021-12-18T04:18:20.000000,2022-01-17T03:18:20.000000,-3.0581675081206114,0.09701771704383222
SOL-XRP,SOL,XRP,2021-12-30T03:18:20.000000,2022-01-29T02:18:20.000000,-4.1612902746728215,0.0041721902892219
SOL-XRP,SOL,XRP,2022-01-21T16:18:20.000000,2022-02-20T15:18:20.000000,-2.9467180102257795,0.12342007028107488
SOL-XRP,SOL,XRP,2022-03-26T13:18:20.000000,2022-04-25T12:18:20.000000,-2.511454010326042,0.2740409597837059
SOL-XRP,SOL,XRP,2022-03-27T17:18:20.000000,2022-04-26T16:18:20.000000,-3.05818760490789,0.09701337819180539
SOL-XRP,SOL,XRP,2022-04-25T10:18:20.000000,2022-05-25T09:18:20.000000,-2.3681012794305594,0.3401078802324883
SOL-XRP,SOL,XRP,2022-05-21T17:18:20.000000,2022-06-20T16:18:20.000000,-2.2816799921858313,0.3827290475565458
SOL-XRP,SOL,XRP,2022-05-31T21:18:20.000000,2022-06-30T20:18:20.000000,-2.8704378105053445,0.14429824829368976
SOL-XRP,SOL,XRP,2022-08-27T06:18:20.000000,2022-09-26T05:18:20.000000,-2.031588083246457,0.5121238777881774
SOL-XRP,SOL,XRP,2023-01-02T14:18:20.000000,2023-02-01T13:18:20.000000,-2.073933876305005,0.489997063134425
SOL-XRP,SOL,XRP,2023-03-01T23:18:20.000000,2023-03-31T22:18:20.000000,-2.040315552192017,0.5075680442935512
SOL-XRP,SOL,XRP,2023-04-14T14:18:20.000000,2023-05-14T13:18:20.000000,-2.418570604441851,0.31611068462077374
SOL-XRP,SOL,XRP,2023-04-16T01:18:20.000000,2023-05-16T00:18:20.000000,-2.4825455663608293,0.2868207500243878
SOL-XRP,SOL,XRP,2023-04-21T07:18:20.000000,2023-05-21T06:18:20.000000,-2.499025437294288,0.2794990046792668
SOL-XRP,SOL,XRP,2023-04-30T16:18:20.000000,2023-05-30T15:18:20.000000,-1.6377551961074066,0.7046939700090459
SOL-XRP,SOL,XRP,2023-04-30T22:18:20.000000,2023-05-30T21:18:20.000000,-1.7640029219310098,0.6470366107888644
SOL-XRP,SOL,XRP,2023-06-18T14:18:20.000000,2023-07-18T13:18:20.000000,-2.225750626786244,0.41112690411599623
SOL-XRP,SOL,XRP,2023-10-28T14:18:20.000000,2023-11-27T13:18:20.000000,-1.5211215660291688,0.7530040441845116
SOL-XRP,SOL,XRP,2023-11-14T10:18:20.000000,2023-12-14T09:18:20.000000,-3.0903051618472377,0.09026664075310331
SOL-XRP,SOL,XRP,2023-11-29T05:18:20.000000,2023-12-29T04:18:20.000000,-0.6060380731219709,0.9558670788847099
SOL-XRP,SOL,XRP,2023-12-03T17:18:20.000000,2024-01-02T16:18:20.000000,-0.7538218304943176,0.9405077978275337
SOL-XRP,SOL,XRP,2024-02-05T18:18:20.000000,2024-03-06T17:18:20.000000,-2.4259809158417434,0.3126505895660121
SOL-XRP,SOL,XRP,2024-02-13T21:18:20.000000,2024-03-14T20:18:20.000000,-2.726213704962536,0.1902926024249193
SOL-XRP,SOL,XRP,2024-03-25T00:18:20.000000,2024-04-23T23:18:20.000000,-3.493602587780711,0.03296673417224918
SOL-XRP,SOL,XRP,2024-05-23T02:18:20.000000,2024-06-22T01:18:20.000000,-3.735946970422963,0.016464049337369554
SOL-XRP,SOL,XRP,2024-06-11T19:18:20.000000,2024-07-11T18:18:20.000000,-2.4864989432267097,0.285055651532077
SOL-XRP,SOL,XRP,2024-06-13T06:18:20.000000,2024-07-13T05:18:20.000000,-3.1503157251548966,0.07863706586491417
SOL-XRP,SOL,XRP,2024-07-01T05:18:20.000000,2024-07-31T04:18:20.000000,-2.605527050651153,0.2346087221880111
SOL-XRP,SOL,XRP,2024-07-25T09:18:20.000000,2024-08-24T08:18:20.000000,-1.998630282437765,0.5292900110984746
SOL-XRP,SOL,XRP,2024-08-31T08:18:20.000000,2024-09-30T07:18:20.000000,-1.72594006803897,0.6649489328296069
SOL-XRP,SOL,XRP,2024-09-28T17:18:20.000000,2024-10-28T16:18:20.000000,-0.4365329693083655,0.9685551264555572
SOL-XRP,SOL,XRP,2024-10-12T08:18:20.000000,2024-11-11T07:18:20.000000,-0.08972996928242379,0.9835838864345942
