pair,asset_a,asset_b,window_start,window_end,stat,pvalue
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2024-10-04T21:27:00.000000,2024-11-03T20:27:00.000000,-2.472938799254133,0.2911324644637892
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2024-11-10T10:27:00.000000,2024-12-10T09:27:00.000000,-2.1578516440354276,0.446192872575433
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2024-11-14T09:27:00.000000,2024-12-14T08:27:00.000000,-2.22977058610364,0.40906875760217476
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2024-12-04T11:27:00.000000,2025-01-03T10:27:00.000000,-3.371181427259945,0.04565367224646478
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2024-12-13T02:27:00.000000,2025-01-12T01:27:00.000000,-2.7601262442545487,0.17870179422374788
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2024-12-17T08:27:00.000000,2025-01-16T07:27:00.000000,-2.7768319333402482,0.1731676793148299
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2024-12-24T05:27:00.000000,2025-01-23T04:27:00.000000,-0.3259309682961592,0.9746546473499305
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2025-02-21T04:27:00.000000,2025-03-23T03:27:00.000000,-2.5334474854078164,0.2645202496860358
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2025-03-01T07:27:00.000000,2025-03-31T06:27:00.000000,-2.707679795231801,0.19682872440638444
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2025-03-19T23:27:00.000000,2025-04-18T22:27:00.000000,-2.6715457996839347,0.209978959304721
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2025-04-18T13:27:00.000000,2025-05-18T12:27:00.000000,-3.586332776546244,0.025471758515184347
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2025-04-19T04:27:00.000000,2025-05-19T03:27:00.000000,-3.560026849120484,0.027432353220310304
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2025-06-05T08:27:00.000000,2025-07-05T07:27:00.000000,-2.259428036507631,0.39396276539667013
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2025-06-14T04:27:00.000000,2025-07-14T03:27:00.000000,-2.5351930836968632,0.2637722697675413
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2025-08-05T23:27:00.000000,2025-09-04T22:27:00.000000,-2.0989437219335456,0.47691934261020535
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2025-10-15T23:27:00.000000,2025-11-14T22:27:00.000000,-0.4708323712042259,0.9663444460127181
SOL_GBP-BCH_GBP,SOL_GBP,BCH_GBP,2025-10-22T10:27:00.000000,2025-11-21T09:27:00.000000,-1.8550266193094462,0.6026296460559026
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2021-07-25T20:27:00.000000,2021-08-24T19:27:00.000000,-2.5148941671382463,0.2725400534955261
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2021-08-10T18:27:00.000000,2021-09-09T17:27:00.000000,0.5902437784640022,0.9931669422216598
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2021-08-20T06:27:00.000000,2021-09-19T05:27:00.000000,-2.0345869862933097,0.5105587937075073
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2021-09-27T03:27:00.000000,2021-10-27T02:27:00.000000,-0.9108648578441234,0.9184909870582888
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2022-03-11T04:27:00.000000,2022-04-10T03:27:00.000000,-1.577325474072303,0.7303648213358358
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2022-05-17T12:27:00.000000,2022-06-16T11:27:00.000000,-1.5054681754756014,0.759089291176138
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2022-07-12T17:27:00.000000,2022-08-11T16:27:00.000000,-3.3315708929037213,0.05053961376733161
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2022-09-12T23:27:00.000000,2022-10-12T22:27:00.000000,-2.110444993016256,0.47090848125066853
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2022-09-29T02:27:00.000000,2022-10-29T01:27:00.000000,-2.360190684576808,0.3439337141728097
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2022-10-03T09:27:00.000000,2022-11-02T08:27:00.000000,-2.4269169886713176,0.31221471783404553
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2022-10-06T18:27:00.000000,2022-11-05T17:27:00.000000,-2.058846838999027,0.49788549111982433
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2022-10-06T21:27:00.000000,2022-11-05T20:27:00.000000,-2.0561755129119037,0.4992818362367279
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2022-11-24T08:27:00.000000,2022-12-24T07:27:00.000000,-1.3463662763503155,0.8153057053932549
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-03-17T11:27:00.000000,2023-04-16T10:27:00.000000,-1.096012059031275,0.8830728317243843
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-03-31T22:27:00.000000,2023-04-30T21:27:00.000000,-3.1412961927061134,0.08030585603983831
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-04-18T06:27:00.000000,2023-05-18T05:27:00.000000,-2.213335195818847,0.417497854914975
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-04-20T06:27:00.000000,2023-05-20T05:27:00.000000,-2.2149685936115775,0.4166584725865116
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-05-20T07:27:00.000000,2023-06-19T06:27:00.000000,-2.3157676337764395,0.36571182358186083
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-05-23T17:27:00.000000,2023-06-22T16:27:00.000000,-2.747375163070026,0.18300390746876316
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-05-24T10:27:00.000000,2023-06-23T09:27:00.000000,-2.794531520357444,0.1674308349535939
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-07-08T21:27:00.000000,2023-08-07T20:27:00.000000,-3.028076065361599,0.10368171277753496
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-07-18T10:27:00.000000,2023-08-17T09:27:00.000000,-2.5037667386557256,0.2774103083200038
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-07-30T03:27:00.000000,2023-08-29T02:27:00.000000,-2.1631790817093353,0.4434244678914422
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-08-08T13:27:00.000000,2023-09-07T12:27:00.000000,-2.188444560845874,0.43033017327321893
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-09-02T07:27:00.000000,2023-10-02T06:27:00.000000,-3.2415878050736655,0.06324390999460344
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-10-03T02:27:00.000000,2023-11-02T01:27:00.000000,-1.03947193748213,0.8951016163029374
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-11-20T11:27:00.000000,2023-12-20T10:27:00.000000,-3.7532757110883637,0.01562761137132746
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2023-12-10T17:27:00.000000,2024-01-09T16:27:00.000000,-1.4767550737788024,0.7699971590527996
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2024-01-25T17:27:00.000000,2024-02-24T16:27:00.000000,-2.4139417792111995,0.318280558155294
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2024-02-10T18:27:00.000000,2024-03-11T17:27:00.000000,-2.15324397273933,0.4485890534506058
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2024-02-21T06:27:00.000000,2024-03-22T05:27:00.000000,-0.4409734935648841,0.9682780895174558
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2024-05-04T04:27:00.000000,2024-06-03T03:27:00.000000,-1.9738255955557191,0.5421541683721873
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2024-05-24T11:27:00.000000,2024-06-23T10:27:00.000000,-3.5859188341933055,0.025501650633486847
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2024-08-10T04:27:00.000000,2024-09-09T03:27:00.000000,-2.8646089132816823,0.14599055478899647
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2024-10-30T12:27:00.000000,2024-11-29T11:27:00.000000,-2.1511613245494843,0.44967263833408094
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2024-12-09T17:27:00.000000,2025-01-08T16:27:00.000000,-3.3550490412666436,0.04759419936945073
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2025-02-24T18:27:00.000000,2025-03-26T17:27:00.000000,-2.3467531883492487,0.35046997126292656
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2025-03-18T04:27:00.000000,2025-04-17T03:27:00.000000,-3.351159369786242,0.048072138445927025
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2025-03-18T17:27:00.000000,2025-04-17T16:27:00.000000,-3.343927580868882,0.04897126458923764
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2025-03-30T12:27:00.000000,2025-04-29T11:27:00.000000,-2.499379383240101,0.27934280310971105
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2025-06-11T08:27:00.000000,2025-07-11T07:27:00.000000,-2.6120426705998514,0.23200592446413437
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2025-06-16T07:27:00.000000,2025-07-16T06:27:00.000000,-3.1480403511572623,0.07905546498227733
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2025-08-16T13:27:00.000000,2025-09-15T12:27:00.000000,-0.7932441228517328,0.9355858073389225
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2025-09-01T14:27:00.000000,2025-10-01T13:27:00.000000,-3.4665483669512827,0.0354782645686174
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2025-09-05T01:27:00.000000,2025-10-05T00:27:00.000000,-2.9178667314456694,0.13104168691277168
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2025-09-15T07:27:00.000000,2025-10-15T06:27:00.000000,-4.023928414416406,0.006636771435591176
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2025-09-20T10:27:00.000000,2025-10-20T09:27:00.000000,-3.359187048815699,0.04709006238384365
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2025-10-05T00:27:00.000000,2025-11-03T23:27:00.000000,-4.434985599440112,0.0015630970415910265
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2025-11-15T16:27:00.000000,2025-12-15T15:27:00.000000,-3.8184734494584287,0.012806251083834003
SOL_GBP-ADA_GBP,SOL_GBP,ADA_GBP,2025-11-28T12:27:00.000000,2025-12-28T11:27:00.000000,-4.668813410100323,0.000637926237505978
SOL_GBP-XRP_GBP,SOL_GBP,XRP_GBP,2021-08-16T12:27:00.000000,2021-09-15T11:27:00.000000,-1.3752953880159207,0.805855772494972
SOL_GBP-XRP_GBP,SOL_GBP,XRP_GBP,2021-08-19T09:27:00.000000,2021-09-18T08:27:00.000000,-1.6222463896065358,0.7114092313403717
SOL_GBP-XRP_GBP,SOL_GBP,XRP_GBP,2021-12-05T14:27:00.000000,2022-01-04T13:27:00.000000,-2.375215658276365,0.3366814673282139
SOL_GBP-XRP_GBP,SOL_GBP,XRP_GBP,2021-12-07T09:27:00.000000,2022-01-06T08:27:00.000000,-3.1737607468074915,0.07442658087718858
SOL_GBP-XRP_GBP,SOL_GBP,XRP_GBP,2021-12-27T11:27:00.000000,2022-01-26T10:27:00.000000,-5.322844388224769,0.00004021302449322956
SOL_GBP-XRP_GBP,SOL_GBP,XRP_GBP,2022-01-08T09:27:00.000000,2022-02-07T08:27:00.000000,-4.010232631282788,0.006943690218090998
SOL_GBP-XRP_GBP,SOL_GBP,XRP_GBP,2022-01-30T18:27:00.000000,2022-03-01T17:27:00.000000,-1.59109238491841,0.7246350654325188
SOL_GBP-XRP_GBP,SOL_GBP,XRP_GBP,2022-04-04T05:27:00.000000,2022-05-04T04:27:00.000000,-3.5803293835222747,0.02590824799373851
SOL_GBP-XRP_GBP,SOL_GBP,XRP_GBP,2022-04-05T09:27:00.000000,2022-05-05T08:27:00.000000,-2.594095049465735,0.23921673046347947
SOL_GBP-XRP_GBP,SOL_GBP,XRP_GBP,2022-05-03T22:27:00.000000,2022-06-02T21:27:00.000000,-3.7675779862700756,0.014965660834203146
SOL_GBP-XRP_GBP,SOL_GBP,XRP_GBP,2022-05-30T00:27:00.000000,2022-06-28T23:27:00.000000,-1.9091182724028166,0.5753750708075924
SOL_GBP-XRP_GBP,SOL_GBP,XRP_GBP,2022-06-09T02:27:00.000000,2022-07-09T01:27:00.000000,-1.9946244393479216,0.5313712359996705
SOL_GBP-XRP_GBP,SOL_GBP,XRP_GBP,2022-09-03T22:27:00.000000,2022-10-03T21:27:00.000000,-1.797277582906127,0.631043554663832
